Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_gamma_power,FCz_delta_power,FCz_theta_power,FCz_alpha_power,FCz_beta_power,FCz_gamma_power,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_gamma_power,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_gamma_power,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_gamma_power,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,Cz_delta_alpha_ratio,Cz_gamma_beta_ratio,Cz_low_high_ratio,FCz_delta_alpha_ratio,FCz_gamma_beta_ratio,FCz_low_high_ratio,C3_delta_alpha_ratio,C3_gamma_beta_ratio,C3_low_high_ratio,C4_delta_alpha_ratio,C4_gamma_beta_ratio,C4_low_high_ratio,Fz_delta_alpha_ratio,Fz_gamma_beta_ratio,Fz_low_high_ratio,Pz_delta_alpha_ratio,Pz_gamma_beta_ratio,Pz_low_high_ratio,C4_C3_delta_asymmetry,C4_C3_theta_asymmetry,C4_C3_alpha_asymmetry,C4_C3_beta_asymmetry,C4_C3_gamma_asymmetry,Cz_N2_amp,FCz_N2_amp,Cz_P2_amp,FCz_P2_amp,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,label,participant
-9.9678795657949,-9.97938095990446,-9.984175265662383,-9.98141736508341,-9.99890383544572,-9.97055500129559,-9.98332527464195,-9.97962483508202,-9.981099053503746,-9.999082589770676,-9.986630980155374,-9.991753828961736,-9.991870765536495,-9.980898590325513,-9.998893436125702,-9.98384760892002,-9.990599894624538,-9.991681744281465,-9.983033364106651,-9.998936895764295,-9.983187615109818,-9.985694886952368,-9.991485620193345,-9.981542730653937,-9.999128998899955,-9.977198364432583,-9.986292347820088,-9.973208992728448,-9.980777875326906,-9.998834782072176,0.0162956998674825,-0.0174864703623107,0.0062364147958291,0.0090698337864285,-0.0179835362669305,0.0023496891326821,0.0052397853811214,-0.0179948458001888,-0.00190754125604,0.0078341353614419,-0.0159035316576456,8.441116312774e-05,0.0082980050835264,-0.0175862682460188,0.001379322025178,-0.0039893717041366,-0.0180569067452704,-0.0032128014919159,-3.7518838339355264e-06,2.4725614954966904e-06,-3.8663412761392005e-06,2.9914962862570456e-06,5.000048240322395e-07,3.952518291461349e-06,-1.0077628857394648e-07,3.807916383540231e-07,9.11757158477188e-08,-7.295573772238594e-08,-8.935692304011386e-08,5.647222782812161e-10,6.558415920997496e-06,4.2966179693315744e-11,0.034,6.473464697046461e-06,4.1852642731599056e-11,0.033,5.179307709979994e-06,2.681014406036255e-11,0.037,5.078531421406047e-06,2.5788464443568147e-11,0.034,5.661744819719535e-06,3.2054496557344047e-11,0.0375,6.4209668977856736e-06,4.1171978278193516e-11,0.038,1,vp04
-9.98755147119495,-9.986829823160305,-9.977254703345936,-9.977315840684495,-9.998932042312,-9.987635284084025,-9.987096201764606,-9.972910186248596,-9.977869854744789,-9.998932644896632,-9.990749455509954,-9.990969791586172,-9.988278280406211,-9.977548428689088,-9.998839736821084,-9.989820652792533,-9.990082793488824,-9.98890315708285,-9.978571946132986,-9.998987831317905,-9.986997065209057,-9.981891881408457,-9.988066289800152,-9.97403736085991,-9.998782170182285,-9.990179292754002,-9.986902419293072,-9.965869156710175,-9.97511094474428,-9.99897720641318,-0.0102967678490148,-0.0216162016275056,-0.0066928706500206,-0.0147250978354271,-0.0210627901518449,-0.0081018233886336,-0.0024711751037429,-0.0212913081319978,-0.0053729220894407,-0.0009174957096806,-0.0204158851849172,-0.0042051146324908,0.001069224591097,-0.0247448093223727,-0.0023247609238108,-0.0243101360438267,-0.0238662616688998,-0.0122361385438054,-5.576001208659494e-06,3.412343399533374e-06,-6.99077799225829e-06,2.7753006653482387e-06,-5.090374833121012e-06,2.0036958564669114e-06,2.686266901066232e-07,2.694992268097056e-07,1.2384992144010193e-07,9.396618201333973e-08,6.78263749920257e-08,-2.7921452155861134e-08,5.890721007752236e-06,3.454397860549871e-11,0.0415,5.98775907512895e-06,3.565436281093562e-11,0.041,4.92975332146267e-06,2.4234833179748856e-11,0.0445,5.198380011569293e-06,2.6686006258478408e-11,0.0395,5.848467317240418e-06,3.397063723730105e-11,0.0435,6.07331356576091e-06,3.6791206603488326e-11,0.044,0,vp04
-9.975403460155318,-9.982345759732508,-9.982962713152064,-9.976987418446733,-9.998703462950433,-9.980269458752732,-9.98761563881788,-9.977841781902002,-9.977766359177595,-9.998790880105927,-9.986257725076824,-9.989982830018803,-9.989322124319566,-9.978448746387334,-9.999121581474482,-9.98625259914352,-9.9939788556629,-9.98902225136793,-9.97881296013466,-9.999171259724877,-9.98046880796763,-9.985005966634244,-9.98960762891852,-9.977891949349791,-9.999164246827505,-9.984133125181929,-9.990322155413804,-9.972416821548638,-9.977101897505367,-9.99901463951806,0.0075592529967458,-0.0217160445036999,0.0007475710171185,-0.0024276768507291,-0.0210245209283304,-0.004141463105773,0.0030643992427403,-0.0206728350871472,-0.0028736707346652,0.0027696522244085,-0.0203582995902156,-0.0041817504049888,0.0091388209508895,-0.0212722974777115,0.0006608971928994,-0.0117163036332907,-0.0219127420126916,-0.008429386462998,-8.091138843352772e-06,2.2855294527355245e-06,-7.734672399247308e-06,1.1970120501688872e-06,-3.766305003235311e-06,2.2256662673160037e-06,5.061566998022546e-08,1.706015574253894e-07,-6.118784663890357e-07,6.306790697116702e-08,-1.9905340368227147e-08,-4.89787520096525e-08,6.425387096426739e-06,4.1235269045576476e-11,0.032,6.167846380944639e-06,3.8034714324207306e-11,0.033,5.114722628855769e-06,2.6130916489052908e-11,0.0355,5.1653382988359945e-06,2.6649012209147475e-11,0.0285,6.141981932020168e-06,3.7670382201849826e-11,0.025,6.071110306850338e-06,3.685418023933683e-11,0.037,1,vp04
-9.96518820842796,-9.980537202629032,-9.986178976754378,-9.97463200627517,-9.999078135477284,-9.966652769570326,-9.983340923237684,-9.97790748916493,-9.968478603177314,-9.999013005543564,-9.9825691818736,-9.989173085990204,-9.991774019411228,-9.974251550035396,-9.99875089516408,-9.981330988304498,-9.99352470110334,-9.992423100642704,-9.981473835469126,-9.998786317359931,-9.9866754273635,-9.98726316839368,-9.985790607991971,-9.973474461280508,-9.998976462125158,-9.973631601238685,-9.988088187702896,-9.9628408817215,-9.95553827142581,-9.999255925171491,0.0209907683264169,-0.0244461292021149,0.0051380458560394,0.0112547195946053,-0.0305344023662517,-0.0011891552362559,0.0092048375376272,-0.0244993451286852,-0.0019794005015967,0.0110921123382059,-0.017312481890805,-0.0003171406822968,-0.000884819371528,-0.02550200084465,-0.0049829423188345,-0.0107907195171819,-0.0437176537456807,-0.0147450319841482,-7.305562683576719e-06,4.912245848372735e-06,-7.851940413816826e-06,3.990044545401988e-06,-5.268937187426859e-06,2.014595149213237e-06,-9.869252387944238e-07,1.0941906148088069e-07,-6.474181659624514e-07,-1.783236387153524e-07,-4.371133806950743e-07,-4.6812713396229176e-08,7.2601058328132865e-06,5.258306048465144e-11,0.0295,7.209813050081511e-06,5.194820516344429e-11,0.0305,6.1453331870426045e-06,3.623707891055021e-11,0.0365,5.158407948248181e-06,2.6456237070320043e-11,0.0375,6.322853506652887e-06,3.987174823473185e-11,0.0325,7.544322141591958e-06,5.6905426075559966e-11,0.0345,1,vp04
-9.969323060645229,-9.97993377519541,-9.98572443117773,-9.976744689445322,-9.998501208880622,-9.97450037994462,-9.985895054630909,-9.978116036009254,-9.979519223246715,-9.998795545425311,-9.98695121315835,-9.989148323919496,-9.988910947268511,-9.980817771064457,-9.998948062860132,-9.985741725420096,-9.993438375676924,-9.994066849661287,-9.982039101958254,-9.99896763572636,-9.98574191568908,-9.987981371534726,-9.992066519389848,-9.976055519998932,-9.998673043618046,-9.980410393015893,-9.989571283891946,-9.969733615841408,-9.975969362882878,-9.999278689146893,0.0164013705325025,-0.0217565194352999,0.0044843712851161,0.0036156560646354,-0.0192763221785945,-0.0009095087480712,0.0019597341101604,-0.0181302917956784,-0.0021573423191227,0.0083251242411943,-0.0169285337681053,-0.0010500249517253,0.0063246037007687,-0.0226175236191146,-0.0019366131922069,-0.0106767771744831,-0.0233093262640142,-0.0082140522897198,-6.0262726714037695e-06,-6.710837109000987e-07,-5.028213736878357e-06,-7.948155667421016e-07,-2.76508740500856e-06,4.026266541576191e-07,-4.476546427736362e-07,1.8635176590928338e-07,-3.396949573543951e-07,-7.427159699396038e-07,-1.0628575455149759e-07,-1.8043200701852965e-08,6.842856077070555e-06,4.658557549269597e-11,0.0375,6.470581634481866e-06,4.1797244138951395e-11,0.0365,5.283092594903436e-06,2.7710332850196798e-11,0.036,4.8354379521298e-06,2.334596518029661e-11,0.042,5.838455407635247e-06,3.3894048425455207e-11,0.047,6.48493001936379e-06,4.201276339816788e-11,0.0405,0,vp04
-9.970331959253963,-9.975358306744328,-9.98471802010171,-9.976785374973364,-9.998981376989663,-9.977108602253308,-9.982200838221376,-9.986565502835983,-9.975049200499049,-9.999129891068224,-9.983961819670842,-9.986270134774538,-9.989470069372665,-9.97751686941314,-9.999079859539917,-9.98829512011292,-9.989415037786127,-9.993407544886225,-9.98329529256382,-9.999076397049071,-9.960324157084589,-9.985254596467025,-9.984620347081124,-9.972283024248124,-9.998630160253397,-9.983640278128652,-9.986973083653757,-9.98699764325547,-9.965461683748462,-9.999233933236091,0.0143860608477446,-0.0221960020162992,0.0053567464614445,0.0094569005826752,-0.0240806905691783,0.000759223235093,0.0055082497018208,-0.0215629901267764,-0.0011213493933635,0.0051124247733049,-0.0157811044852547,-0.0003582507538322,0.0242961899965372,-0.0263471360052722,0.0039368623008577,0.0033573651268188,-0.0337722494876313,-0.0062284300698642,-1.520535329793498e-05,-3.84652260770481e-06,-1.1589595948907072e-05,-2.265400199524555e-06,-3.5409133734044133e-06,1.3613760153141217e-07,-7.275665208415833e-07,-3.4854484118810285e-08,-3.1475667096116565e-07,-5.951990774704804e-07,-2.560554646758749e-07,-1.5561987391384566e-08,6.942788252771651e-06,4.8161819861019e-11,0.034,6.221014378421352e-06,3.86583950464431e-11,0.034,5.515155560864731e-06,3.0067527638768146e-11,0.0405,4.787589040023148e-06,2.2914798538845024e-11,0.0435,7.225371141599651e-06,5.1866014121948256e-11,0.0325,5.716827654220269e-06,3.2674743047203637e-11,0.042,1,vp04
-9.940638978369575,-9.985078119844584,-9.974414658701637,-9.989664979010104,-9.99720503157738,-9.939298048759404,-9.983873814958107,-9.97325118748638,-9.991159110576609,-9.997635449369206,-9.979647514701586,-9.990250141228287,-9.986892425327673,-9.983925227639068,-9.993162842008108,-9.958075502267407,-9.99099797829214,-9.989257678197266,-9.988818076434454,-9.995913731646722,-9.967498735858738,-9.985721115842807,-9.981437935126396,-9.988979399135577,-9.997949818095703,-9.946600439311249,-9.98602328288347,-9.968439612159354,-9.988754342075715,-9.9980929010751,0.0337756803320594,-0.0075400525672773,0.0133991322983959,0.0339531387269786,-0.0064763387925985,0.0143691266054197,0.0072449106260847,-0.0092376143690398,0.0003302439614341,0.0311821759298585,-0.007095655212268,0.0100134932857116,0.0139391992676571,-0.0089704189601302,0.0058696656000112,0.0218391728481073,-0.009338558999385,0.0085866272260091,-1.3237664837705524e-05,-6.644433231369274e-06,-1.2213990090402017e-05,-3.952493268772793e-06,-4.879912092579573e-06,-4.48365680752293e-07,7.281496584036309e-07,1.1571099310807418e-06,2.6055384399865254e-07,-3.933579001733729e-07,-3.014899367642517e-07,-2.87339566672211e-07,7.893336341457498e-06,6.230057417682864e-11,0.036,8.198480921334269e-06,6.718601075435469e-11,0.032,5.7505253223414114e-06,3.306853943436743e-11,0.058,6.478674980745042e-06,4.197257597370143e-11,0.04,7.934247051063864e-06,6.272893495428537e-11,0.0305,8.283805582414512e-06,6.860504026217704e-11,0.033,1,vp05
-9.943862123542626,-9.97414152125742,-9.962924616844722,-9.98996105711515,-9.997510407420725,-9.948756883237898,-9.981607440384249,-9.972739152497953,-9.991394989598584,-9.997669973027865,-9.967301431608664,-9.981802064442832,-9.980615020854788,-9.984553879531342,-9.99485824306788,-9.968007070236697,-9.983907697543197,-9.98395756668468,-9.98896853851193,-9.99679363286116,-9.960612873574426,-9.979486804048443,-9.963513809178828,-9.988887028009938,-9.998263234568183,-9.956343725040194,-9.98499331776721,-9.974038299143588,-9.988998480530835,-9.99799909595477,0.0190624933020959,-0.0075493503055756,0.0119502440992285,0.0239822692600544,-0.0062749834292787,0.0116268575813442,0.013313589246124,-0.0103043635365374,0.0054805889496485,0.0159504964479832,-0.007825094349231,0.0071485580813845,0.0029009356044014,-0.0093762065582456,0.0041282153634334,0.0176945741033929,-0.0090006154239343,0.0074821446713393,-1.346998428279149e-05,-6.4655392297808205e-06,-1.1412982839954913e-05,-7.799856641063008e-07,-2.7331468025696016e-06,5.832030647597001e-06,-3.189746704893204e-07,2.0516411410300327e-07,-3.274516614606133e-07,-1.957563380835163e-07,-2.057768544354411e-07,-1.8401273631048458e-07,8.157917192152514e-06,6.635433618082717e-11,0.029,7.722795933465849e-06,5.958963138272548e-11,0.0295,6.4792928683791285e-06,4.195078796344337e-11,0.0515,6.160318197889808e-06,3.794220127730334e-11,0.0395,8.35513183241108e-06,6.976110086795236e-11,0.034,7.560805297720494e-06,5.716366444351387e-11,0.0385,1,vp05
-9.951338788804032,-9.981639022423726,-9.973418082537467,-9.981592338668472,-9.99801224198235,-9.95455817253174,-9.989454585282443,-9.984248328358545,-9.984218689404846,-9.99813886497403,-9.966190302213244,-9.98639492109475,-9.980568727718463,-9.983420941755208,-9.994357318543807,-9.963161384207195,-9.990293485337894,-9.981217942199534,-9.984590028918934,-9.997846107048742,-9.956026759244311,-9.974282718142767,-9.970556897400328,-9.986095326056535,-9.998401266221013,-9.953031845927814,-9.984523280083918,-9.97643234320571,-9.984585741092385,-9.998443000142998,0.0220792937334337,-0.0164199033138778,0.0076678770042359,0.0296901558268025,-0.0139201755691829,0.008525709779084,0.014378425505221,-0.0109363767885994,0.0039399948574612,0.0180565579923364,-0.0132560781298085,0.0043225182961741,0.0145301381560134,-0.0123059401644756,0.0089877682196526,0.0234004972778958,-0.0138572590506154,0.0081534890064816,-5.962046738498415e-06,1.4111042652579792e-06,-8.197241818059703e-06,6.511385729667356e-07,-7.943115785410341e-06,-9.733704035279338e-07,1.0511498105992768e-07,4.406595082183752e-07,-3.5592828993040415e-07,-7.395328810337191e-08,-1.566915814962423e-07,-4.2001359914268005e-07,7.51348735045341e-06,5.6440695881875444e-11,0.0355,6.676069904370596e-06,4.4569907762546e-11,0.0405,6.29855212493771e-06,3.9669777164457546e-11,0.052,6.403667105997638e-06,4.096468701498904e-11,0.0405,7.833779263166107e-06,6.136808891142783e-11,0.0355,7.541337350413377e-06,5.6870605017990726e-11,0.0405,1,vp05
-9.93136006533973,-9.979245986684871,-9.9814888851014,-9.987499487631112,-9.997900567860258,-9.93775621280381,-9.985078263734236,-9.985633656039342,-9.988215246682753,-9.997972303137042,-9.9687639531955,-9.98820941017978,-9.979055637581473,-9.984035802578331,-9.995047489228616,-9.963384846317537,-9.987849673183808,-9.974160436688855,-9.987219238433264,-9.99802178882161,-9.955985531046014,-9.977448380992351,-9.975663708086284,-9.990370494001628,-9.998018042806462,-9.943431543493327,-9.982460103332247,-9.961568417412456,-9.98681135752119,-9.99880754542484,0.0501288197616709,-0.0104010802291458,0.0203523325387262,0.0478774432355315,-0.0097570564542888,0.0177790492708549,0.0102916843859723,-0.0110116866502849,0.0021393093020058,0.0107755903713204,-0.0108025503883464,0.0035217017513033,0.0196781770402694,-0.0076475488048348,0.0111228278582711,0.0181368739191274,-0.0119961879036498,0.0078503888594454,-1.3041275395467982e-05,-1.6180934043489194e-06,-1.131809996752402e-05,-1.157769817157608e-06,-4.3092299730880325e-06,7.853307511704542e-07,-9.312231534836069e-08,-6.18458184017443e-08,2.7232176865496706e-07,3.3555225513780626e-07,-1.4077671095058272e-07,-3.899100352575586e-07,8.187255806519718e-06,6.699310546849979e-11,0.032,7.648980283428838e-06,5.850425852498072e-11,0.034,6.747321841570859e-06,4.5438952622714505e-11,0.0535,6.6541995262224986e-06,4.4278313530111824e-11,0.036,7.17515250942814e-06,5.1209644282728916e-11,0.0335,8.233487372967415e-06,6.777448788951321e-11,0.0315,0,vp05
-9.967426612770875,-9.98452428195465,-9.984015823603368,-9.984080525698175,-9.997665104303206,-9.973044119721012,-9.988799033273391,-9.987920168728229,-9.98695673421328,-9.99788214159816,-9.978250765736028,-9.98919455786812,-9.989247614404768,-9.986187593628223,-9.996813136236565,-9.973148673945069,-9.988121374007775,-9.978361649998712,-9.988160579942608,-9.997966994154606,-9.968214763132789,-9.98102627692711,-9.98237954658896,-9.98677052406239,-9.998281308520118,-9.972408976574783,-9.988954950653511,-9.980195384758112,-9.988437928528844,-9.99839362736023,0.0165892108324925,-0.0135845786050285,0.0055208463529883,0.0148760490072135,-0.0109254073848799,0.0044451472380977,0.0109968486687392,-0.0106255426083414,0.0027137747448708,0.0052129760536452,-0.0098064142119991,0.0017998042542242,0.014164783456172,-0.0115107844577284,0.006767779101926,0.0077864081833283,-0.0099556988313853,0.0024955650632847,-4.931879797199242e-06,-4.94593230918771e-06,-5.7369624684329085e-06,-1.564893357067901e-06,-7.30500122528417e-07,2.266713156236428e-06,5.199181082942727e-07,4.035574642788082e-07,-1.4256289284733977e-07,8.586779655450216e-07,-1.231530191827144e-07,-2.044759360982181e-07,6.130787764321135e-06,3.7553666771784416e-11,0.0385,5.438829553741093e-06,2.95148790131238e-11,0.0415,5.177245233357817e-06,2.6800049764367308e-11,0.053,5.697163341652089e-06,3.2457056242915136e-11,0.04,7.06400247455531e-06,4.9368329583943815e-11,0.0305,6.084659138437686e-06,3.700843467536218e-11,0.0395,1,vp05
-9.934772327206332,-9.975530192031766,-9.9731602986767,-9.98764379283722,-9.998164038610357,-9.950149412049154,-9.982526675491156,-9.97919232449856,-9.988376610986396,-9.998214814894098,-9.97156847340719,-9.986882110167604,-9.982235935354826,-9.986419373255709,-9.996982203997982,-9.967381788565785,-9.986873430054144,-9.982581151004696,-9.990144974526464,-9.998291165581188,-9.95918585384577,-9.98261753687903,-9.975660524633438,-9.987588877604322,-9.99870102204686,-9.966605132723505,-9.988055785024248,-9.98004904581732,-9.987198915471112,-9.9982313358065,0.0383879714703692,-0.0105202457731348,0.0175332610551475,0.0290429124494053,-0.0098382039077016,0.0120411825062838,0.0106674619476354,-0.0105628307422733,0.0034911234696792,0.0151993624389117,-0.008146191054724,0.0063056817282518,0.0164746707876677,-0.0111121444425368,0.0073576680114673,0.0134439130938144,-0.0110324203353879,0.0043379453855258,-1.527740174928798e-05,-2.7858008538495564e-06,-1.2903831111925568e-05,-1.748801279239059e-06,-5.372662306386185e-06,-7.643254679726567e-07,2.2211373517800685e-07,3.788639467220462e-07,1.7252845751419798e-07,-1.1034170212726448e-08,-2.2454621968005817e-07,-2.1221368074970246e-07,8.997410549936063e-06,8.094180574354806e-11,0.0285,8.041840166249297e-06,6.466973916558117e-11,0.0305,6.321789289229025e-06,3.996077742311936e-11,0.0415,6.543903024407032e-06,4.2822649483811896e-11,0.03,8.807600176560726e-06,7.751303168847473e-11,0.028,7.190244026515939e-06,5.1682723925004896e-11,0.0405,0,vp05
-9.949802725553695,-9.974012439486572,-9.964273876635804,-9.987548078345318,-9.998604764210633,-9.95398739507995,-9.982696272815806,-9.982537737090382,-9.990023812251051,-9.998540706234843,-9.97026684739888,-9.987529663575993,-9.97969740025617,-9.982859666630011,-9.996356444438243,-9.964641829716298,-9.98710546409004,-9.979595439766817,-9.989537695224124,-9.998343672350938,-9.948191535536134,-9.97347018413658,-9.95866805898009,-9.98977641623148,-9.998628047602276,-9.969580437668895,-9.989547113391495,-9.988967807509692,-9.990355691175363,-9.999001095245369,0.0144711510821053,-0.0110566858653147,0.0095654619624543,0.0285503420104316,-0.008516893983792,0.0123166749586385,0.0094305528572906,-0.0134967778082302,0.001667067212816,0.0149536100505187,-0.0088059771268138,0.0059619797664431,0.0104765234439554,-0.0088516313707955,0.0090841454318209,0.0193873698407962,-0.0086454040700054,0.0068883073833099,-9.186988597327317e-06,-2.9672029292810503e-06,-1.3740376066672432e-05,-2.1969341165212558e-06,-8.258290604885478e-06,4.345492654978167e-07,5.100185210260233e-08,2.0860012856455894e-07,4.156192933300509e-09,1.5261415123126944e-07,-4.628176326123954e-07,-2.8791101052421064e-07,8.216282239981709e-06,6.746834121613155e-11,0.034,7.061045230456797e-06,4.976224672307876e-11,0.032,6.366106472372451e-06,4.052698066030599e-11,0.0555,6.417108324475053e-06,4.1177192311198176e-11,0.034,8.555364092484916e-06,7.273932973686149e-11,0.029,6.003323897340638e-06,3.5946267916270355e-11,0.0365,0,vp05
-9.93869748058862,-9.9794182622816,-9.980330123807466,-9.98681005789432,-9.997565040472194,-9.959679480739538,-9.984749464539645,-9.988441697933322,-9.989350042942185,-9.997825292909004,-9.974483965749489,-9.988703087028906,-9.988453729519271,-9.988879606766204,-9.996221040555945,-9.969729492580177,-9.986786232813662,-9.983342917607146,-9.98818594117057,-9.998738798585114,-9.950823511348943,-9.98235397616904,-9.973103207029432,-9.988128200284748,-9.998480341338343,-9.970646716468806,-9.986386434667985,-9.980822835661076,-9.989488360805248,-9.998195535507891,0.0416326432188451,-0.0107549825778736,0.0170167640155352,0.0287622171937833,-0.0084752499668194,0.0114085438573035,0.0139697637697846,-0.0073414337897386,0.0048082323290614,0.0136134250269694,-0.0105528574145434,0.0051251794054092,0.0222796956804884,-0.0103521410535964,0.0096903813720814,0.0101761191922697,-0.0087071747026445,0.0045210193566624,-1.198950829401057e-05,-1.7881684160853406e-06,-6.439445910084754e-06,4.316304308062763e-06,2.987894425802216e-06,9.843486885238368e-06,4.271872865564657e-07,1.821477704424254e-07,2.238960100939493e-07,2.3687194708069963e-07,1.25451915683227e-08,-4.017796483750794e-07,7.8669582414347e-06,6.172641445824658e-11,0.0315,6.673921422293753e-06,4.446876567802461e-11,0.0285,5.651289430866108e-06,3.1812072788563426e-11,0.045,6.078476717422573e-06,3.692876429220103e-11,0.0325,8.164753211449818e-06,6.656912660175925e-11,0.029,6.421987910486028e-06,4.1215043183423775e-11,0.029,1,vp05
-9.928751818776702,-9.977933490391337,-9.976392887899888,-9.976973848183428,-9.997108833936638,-9.937233554843836,-9.984359044112246,-9.976373522935368,-9.982286612027336,-9.997626112776606,-9.957697977554378,-9.986618830447648,-9.981315300372678,-9.970143499605154,-9.99525962140836,-9.958114385281574,-9.989189994935384,-9.993246123316313,-9.98564978171028,-9.997634872569252,-9.94345373236589,-9.983659311622157,-9.9832516331117,-9.983487456191511,-9.998257999230088,-9.94504893280634,-9.98672549702792,-9.976519252022916,-9.982462935859347,-9.998388174105392,0.0476410691231858,-0.0201349857532093,0.0164525906866366,0.0391399680915327,-0.0153395007492687,0.0130681338451275,0.0236173228182998,-0.0251161218032063,0.0025672677035846,0.0351317380347389,-0.0119850908589729,0.0108563167547295,0.0397979007458104,-0.0147705430385762,0.0137934415122362,0.0314703192165755,-0.0159252382460444,0.0095922267589312,-1.350808081510854e-05,-2.568919974477912e-06,-7.057016862898488e-06,-3.0838799485773125e-08,-3.969238100432102e-06,-2.320722433183982e-06,-7.886774076222343e-07,2.437379752505448e-07,-1.6860342629522264e-07,-1.2346107663438046e-06,-1.0637919918978625e-06,-3.404643214558919e-07,8.476224004627755e-06,7.183705907490717e-11,0.0385,7.88725453494062e-06,6.220731331015576e-11,0.0325,7.198359664209331e-06,5.181512842121744e-11,0.0455,6.409682256587097e-06,4.108150844719573e-11,0.035,9.005675697847937e-06,8.084475059464611e-11,0.0285,8.064912259483516e-06,6.504237075354148e-11,0.033,1,vp05
-9.95623075448927,-9.973292341425942,-9.972740550542571,-9.989996991609472,-9.998156232798449,-9.960167484082689,-9.983304908573578,-9.98469371303741,-9.99126529502708,-9.99858363001446,-9.972399800991516,-9.983457199884372,-9.982796380816714,-9.98738360825286,-9.996573050275147,-9.973733830475163,-9.989326382730855,-9.987030568139309,-9.991150175816877,-9.998309464104562,-9.95107463501416,-9.97846432265308,-9.96622742044258,-9.991518891851277,-9.998536570301871,-9.97069004514339,-9.989250641072127,-9.98538472943013,-9.99141068861322,-9.99887117062207,0.0165097960533024,-0.0081592411889772,0.0112972682498764,0.0245262289547216,-0.0073183349873797,0.0110914525232441,0.0103965798251977,-0.0091894420222882,0.0048613644598383,0.0132967376641435,-0.0071592882876867,0.0051406962468547,0.0151527854284196,-0.0070176784505964,0.0096265838379885,0.0146946842867397,-0.0074604820088506,0.0057460947534959,-6.494857404634528e-06,-8.467386569738885e-06,-8.208209517547395e-06,-6.914990798518266e-06,8.84910185102684e-07,-3.3787677289244835e-06,-3.830457684292894e-07,7.517162458836235e-08,-7.350630841126451e-07,-5.548571748951299e-07,-2.461472245849344e-07,-2.530684450692771e-07,8.064962742465989e-06,6.503169687859258e-11,0.031,7.013910768050129e-06,4.919306230988622e-11,0.0315,6.310845040159567e-06,3.982653646958611e-11,0.0505,5.927799271730278e-06,3.513561529244377e-11,0.036,8.57065037043676e-06,7.34554493407926e-11,0.0285,6.291921389733887e-06,3.9588212620558945e-11,0.03,0,vp05
-9.947292980567353,-9.986268858590838,-9.98370551851809,-9.987393556905172,-9.997773693187822,-9.950244488301768,-9.98690653099531,-9.984106413606948,-9.988731103753963,-9.997791905193912,-9.96512977019795,-9.99034097364514,-9.987702184848686,-9.988317921637854,-9.99593476106064,-9.952202295673914,-9.99057027087912,-9.98761135594515,-9.989882716846354,-9.998352758567338,-9.950615240713605,-9.982660448997375,-9.97943430075982,-9.989335585566334,-9.998539211950057,-9.959523850908084,-9.982959177660724,-9.960152593520966,-9.986300109430475,-9.998348221151042,0.0364125379507367,-0.0103801362826505,0.0130352027998519,0.0338619253051799,-0.0090608014399489,0.0123589177303493,0.0225724146507353,-0.0076168394227842,0.0070631595391859,0.0354090602712364,-0.008470041720983,0.0120370004199514,0.0288190600462154,-0.0092036263837211,0.0122345166732262,0.0006287426128821,-0.0120481117205653,0.0013249495974889,-2.014213076852116e-05,-1.537333646280188e-05,-2.383565075386717e-05,-1.6819498065305134e-05,-1.7002018085230956e-05,-1.1678103216909152e-05,6.908029496227799e-07,9.150801257596656e-07,1.3252994053732907e-08,7.724440588528064e-08,-1.4384186810157073e-07,-3.314574579328332e-07,7.095949372956766e-06,5.034553065958324e-11,0.037,7.343734843217967e-06,5.3902504706600085e-11,0.036,5.934206029698686e-06,3.516054396904556e-11,0.042,6.625008979321466e-06,4.3877257643598255e-11,0.036,7.532167694352631e-06,5.664624092854182e-11,0.031,7.80184399295652e-06,6.086427676281729e-11,0.03,0,vp05
